Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32E0173,001,32EL0035,167490,471400,754,,745,474,374,1979/07/10,1988/08/16
B32E0173,001,32EL0035,167490,471400,754,,825,474,374,1988/08/16,2017/07/11

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32E0173,001,1998/06/30 00:00:00,64,
B32E0173,001,1998/07/29 00:00:00,91,
B32E0173,001,1998/08/14 00:00:00,103,
B32E0173,001,1998/08/28 00:00:00,67,
B32E0173,001,1998/09/14 00:00:00,39,
B32E0173,001,1998/09/28 00:00:00,69,
B32E0173,001,1998/10/14 00:00:00,48,
B32E0173,001,1998/10/28 00:00:00,15,
B32E0173,001,1998/11/12 00:00:00,51,
B32E0173,001,1998/11/26 00:00:00,64,
B32E0173,001,1998/12/14 00:00:00,45,
B32E0173,001,1998/12/28 00:00:00,37,
B32E0173,001,1999/01/14 00:00:00,43,
B32E0173,001,1999/01/28 00:00:00,41,
B32E0173,001,1999/02/15 00:00:00,51,
B32E0173,001,1999/03/01 00:00:00,39,
B32E0173,001,1999/03/15 00:00:00,64,
B32E0173,001,1999/03/29 00:00:00,67,
B32E0173,001,1999/04/14 00:00:00,44,
B32E0173,001,1999/04/28 00:00:00,79,
B32E0173,001,1999/05/14 00:00:00,64,
B32E0173,001,1999/05/28 00:00:00,105,
B32E0173,001,1999/06/14 00:00:00,59,
B32E0173,001,1999/06/28 00:00:00,101,
B32E0173,001,1999/07/14 00:00:00,97,
B32E0173,001,1999/07/28 00:00:00,124,
B32E0173,001,1999/08/13 00:00:00,127,
B32E0173,001,1999/08/27 00:00:00,95,
B32E0173,001,1999/09/14 00:00:00,115,
B32E0173,001,1999/09/27 00:00:00,110,
B32E0173,001,1999/10/14 00:00:00,88,
B32E0173,001,1999/10/28 00:00:00,85,
B32E0173,001,1999/11/15 00:00:00,76,
B32E0173,001,1999/11/29 00:00:00,70,
B32E0173,001,1999/12/14 00:00:00,48,
B32E0173,001,1999/12/28 00:00:00,38,
B32E0173,001,2000/01/14 00:00:00,60,
B32E0173,001,2000/01/28 00:00:00,67,
B32E0173,001,2000/02/14 00:00:00,44,
B32E0173,001,2000/02/28 00:00:00,39,
B32E0173,001,2000/03/14 00:00:00,57,
B32E0173,001,2000/03/28 00:00:00,55,
B32E0173,001,2000/04/14 00:00:00,67,
B32E0173,001,2000/04/28 00:00:00,74,
B32E0173,001,2000/05/15 00:00:00,92,
B32E0173,001,2000/05/29 00:00:00,74,
B32E0173,001,2000/06/14 00:00:00,80,
B32E0173,001,2000/06/28 00:00:00,74,
B32E0173,001,2000/07/14 00:00:00,63,
B32E0173,001,2000/07/28 00:00:00,79,
B32E0173,001,2000/08/14 00:00:00,100,
B32E0173,001,2000/08/28 00:00:00,93,
B32E0173,001,2000/09/14 00:00:00,82,
B32E0173,001,2000/09/28 00:00:00,77,
B32E0173,001,2000/10/13 00:00:00,66,
B32E0173,001,2000/10/27 00:00:00,69,
B32E0173,001,2000/11/14 00:00:00,58,
B32E0173,001,2000/11/28 00:00:00,47,
B32E0173,001,2000/12/14 00:00:00,50,
B32E0173,001,2000/12/28 00:00:00,68,
B32E0173,001,2001/01/15 00:00:00,65,
B32E0173,001,2001/01/29 00:00:00,64,
B32E0173,001,2001/02/14 00:00:00,62,
B32E0173,001,2001/02/28 00:00:00,61,
B32E0173,001,2001/03/14 00:00:00,63,
B32E0173,001,2001/05/28 00:00:00,84,
B32E0173,001,2001/07/13 00:00:00,116,
B32E0173,001,2001/07/30 00:00:00,81,
B32E0173,001,2001/08/14 00:00:00,60,
B32E0173,001,2001/08/28 00:00:00,81,
B32E0173,001,2001/09/14 00:00:00,45,
B32E0173,001,2001/09/28 00:00:00,63,
B32E0173,001,2001/10/15 00:00:00,66,
B32E0173,001,2001/10/29 00:00:00,64,
B32E0173,001,2001/11/15 00:00:00,61,
B32E0173,001,2001/11/28 00:00:00,56,
B32E0173,001,2001/12/14 00:00:00,64,
