# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   RH, EV24
# 
  350,19610516,     ,     
  350,19610517,     ,     
  350,19610518,     ,     
  350,19610519,     ,     
  350,19610520,     ,     
  350,19610521,     ,     
  350,19610522,     ,     
  350,19610523,     ,     
  350,19610524,     ,     
  350,19610525,     ,     
  350,19610526,     ,     
  350,19610527,     ,     
  350,19610528,     ,     
  350,19610529,     ,     
  350,19610530,     ,     
  350,19610531,     ,     
  350,19610601,     ,     
  350,19610602,     ,     
  350,19610603,     ,     
  350,19610604,     ,     
  350,19610605,     ,     
  350,19610606,     ,     
  350,19610607,     ,     
  350,19610608,     ,     
  350,19610609,     ,     
  350,19610610,     ,     
  350,19610611,     ,     
  350,19610612,     ,     
  350,19610613,     ,     
  350,19610614,     ,     
  350,19610615,     ,     
  350,19610616,     ,     
  350,19610617,     ,     
  350,19610618,     ,     
  350,19610619,     ,     
  350,19610620,     ,     
  350,19610621,     ,     
  350,19610622,     ,     
  350,19610623,     ,     
  350,19610624,     ,     
  350,19610625,     ,     
  350,19610626,     ,     
  350,19610627,     ,     
  350,19610628,     ,     
  350,19610629,     ,     
  350,19610630,     ,     
  350,19610701,     ,     
  350,19610702,     ,     
  350,19610703,     ,     
  350,19610704,     ,     
  350,19610705,     ,     
  350,19610706,     ,     
  350,19610707,     ,     
  350,19610708,     ,     
  350,19610709,     ,     
  350,19610710,     ,     
  350,19610711,     ,     
  350,19610712,     ,     
  350,19610713,     ,     
  350,19610714,     ,     
  350,19610715,     ,     
  350,19610716,     ,     
  350,19610717,     ,     
  350,19610718,     ,     
  350,19610719,     ,     
  350,19610720,     ,     
  350,19610721,     ,     
  350,19610722,     ,     
  350,19610723,     ,     
  350,19610724,     ,     
  350,19610725,     ,     
  350,19610726,     ,     
  350,19610727,     ,     
  350,19610728,     ,     
  350,19610729,     ,     
  350,19610730,     ,     
  350,19610731,     ,     
  350,19610801,     ,     
  350,19610802,     ,     
  350,19610803,     ,     
  350,19610804,     ,     
  350,19610805,     ,     
  350,19610806,     ,     
  350,19610807,     ,     
  350,19610808,     ,     
  350,19610809,     ,     
  350,19610810,     ,     
  350,19610811,     ,     
  350,19610812,     ,     
  350,19610813,     ,     
  350,19610814,     ,     
  350,19610815,     ,     
  350,19610816,     ,     
  350,19610817,     ,     
  350,19610818,     ,     
  350,19610819,     ,     
  350,19610820,     ,     
  350,19610821,     ,     
  350,19610822,     ,     
  350,19610823,     ,     
  350,19610824,     ,     
  350,19610825,     ,     
  350,19610826,     ,     
  350,19610827,     ,     
  350,19610828,     ,     
  350,19610829,     ,     
  350,19610830,     ,     
  350,19610831,     ,     
  350,19610901,     ,     
  350,19610902,     ,     
  350,19610903,     ,     
  350,19610904,     ,     
  350,19610905,     ,     
  350,19610906,     ,     
  350,19610907,     ,     
  350,19610908,     ,     
  350,19610909,     ,     
  350,19610910,     ,     
  350,19610911,     ,     
  350,19610912,     ,     
  350,19610913,     ,     
  350,19610914,     ,     
  350,19610915,     ,     
  350,19610916,     ,     
  350,19610917,     ,     
  350,19610918,     ,     
  350,19610919,     ,     
  350,19610920,     ,     
  350,19610921,     ,     
  350,19610922,     ,     
  350,19610923,     ,     
  350,19610924,     ,     
  350,19610925,     ,     
  350,19610926,     ,     
  350,19610927,     ,     
  350,19610928,     ,     
  350,19610929,     ,     
  350,19610930,     ,     
  350,19611001,     ,     
  350,19611002,     ,     
  350,19611003,     ,     
  350,19611004,     ,     
  350,19611005,     ,     
  350,19611006,     ,     
  350,19611007,     ,     
  350,19611008,     ,     
  350,19611009,     ,     
  350,19611010,     ,     
  350,19611011,     ,     
  350,19611012,     ,     
  350,19611013,     ,     
  350,19611014,     ,     
  350,19611015,     ,     
  350,19611016,     ,     
  350,19611017,     ,     
  350,19611018,     ,     
  350,19611019,     ,     
  350,19611020,     ,     
  350,19611021,     ,     
  350,19611022,     ,     
  350,19611023,     ,     
  350,19611024,     ,     
  350,19611025,     ,     
  350,19611026,     ,     
  350,19611027,     ,     
  350,19611028,     ,     
  350,19611029,     ,     
  350,19611030,     ,     
  350,19611031,     ,     
  350,19611101,     ,     
  350,19611102,     ,     
  350,19611103,     ,     
  350,19611104,     ,     
  350,19611105,     ,     
  350,19611106,     ,     
  350,19611107,     ,     
  350,19611108,     ,     
  350,19611109,     ,     
  350,19611110,     ,     
  350,19611111,     ,     
  350,19611112,     ,     
  350,19611113,     ,     
  350,19611114,     ,     
  350,19611115,     ,     
  350,19611116,     ,     
  350,19611117,     ,     
  350,19611118,     ,     
  350,19611119,     ,     
  350,19611120,     ,     
  350,19611121,     ,     
  350,19611122,     ,     
  350,19611123,     ,     
  350,19611124,     ,     
  350,19611125,     ,     
  350,19611126,     ,     
  350,19611127,     ,     
  350,19611128,     ,     
  350,19611129,     ,     
  350,19611130,     ,     
  350,19611201,     ,     
  350,19611202,     ,     
  350,19611203,     ,     
  350,19611204,     ,     
  350,19611205,     ,     
  350,19611206,     ,     
  350,19611207,     ,     
  350,19611208,     ,     
  350,19611209,     ,     
  350,19611210,     ,     
  350,19611211,     ,     
  350,19611212,     ,     
  350,19611213,     ,     
  350,19611214,     ,     
  350,19611215,     ,     
  350,19611216,     ,     
  350,19611217,     ,     
  350,19611218,     ,     
  350,19611219,     ,     
  350,19611220,     ,     
  350,19611221,     ,     
  350,19611222,     ,     
  350,19611223,     ,     
  350,19611224,     ,     
  350,19611225,     ,     
  350,19611226,     ,     
  350,19611227,     ,     
  350,19611228,     ,     
  350,19611229,     ,     
  350,19611230,     ,     
  350,19611231,     ,     
  350,19620101,     ,     
  350,19620102,     ,     
  350,19620103,     ,     
  350,19620104,     ,     
  350,19620105,     ,     
  350,19620106,     ,     
  350,19620107,     ,     
  350,19620108,     ,     
  350,19620109,     ,     
  350,19620110,     ,     
  350,19620111,     ,     
  350,19620112,     ,     
  350,19620113,     ,     
  350,19620114,     ,     
  350,19620115,     ,     
  350,19620116,     ,     
  350,19620117,     ,     
  350,19620118,     ,     
  350,19620119,     ,     
  350,19620120,     ,     
  350,19620121,     ,     
  350,19620122,     ,     
  350,19620123,     ,     
  350,19620124,     ,     
  350,19620125,     ,     
  350,19620126,     ,     
  350,19620127,     ,     
  350,19620128,     ,     
  350,19620129,     ,     
  350,19620130,     ,     
  350,19620131,     ,     
  350,19620201,     ,     
  350,19620202,     ,     
  350,19620203,     ,     
  350,19620204,     ,     
  350,19620205,     ,     
  350,19620206,     ,     
  350,19620207,     ,     
  350,19620208,     ,     
  350,19620209,     ,     
  350,19620210,     ,     
  350,19620211,     ,     
  350,19620212,     ,     
  350,19620213,     ,     
  350,19620214,     ,     
  350,19620215,     ,     
  350,19620216,     ,     
  350,19620217,     ,     
  350,19620218,     ,     
  350,19620219,     ,     
  350,19620220,     ,     
  350,19620221,     ,     
  350,19620222,     ,     
  350,19620223,     ,     
  350,19620224,     ,     
  350,19620225,     ,     
  350,19620226,     ,     
  350,19620227,     ,     
  350,19620228,     ,     
  350,19620301,     ,     
  350,19620302,     ,     
  350,19620303,     ,     
  350,19620304,     ,     
  350,19620305,     ,     
  350,19620306,     ,     
  350,19620307,     ,     
  350,19620308,     ,     
  350,19620309,     ,     
  350,19620310,     ,     
  350,19620311,     ,     
  350,19620312,     ,     
  350,19620313,     ,     
  350,19620314,     ,     
  350,19620315,     ,     
  350,19620316,     ,     
  350,19620317,     ,     
  350,19620318,     ,     
  350,19620319,     ,     
  350,19620320,     ,     
  350,19620321,     ,     
  350,19620322,     ,     
  350,19620323,     ,     
  350,19620324,     ,     
  350,19620325,     ,     
  350,19620326,     ,     
  350,19620327,     ,     
  350,19620328,     ,     
  350,19620329,     ,     
  350,19620330,     ,     
  350,19620331,     ,     
  350,19620401,     ,     
  350,19620402,     ,     
  350,19620403,     ,     
  350,19620404,     ,     
  350,19620405,     ,     
  350,19620406,     ,     
  350,19620407,     ,     
  350,19620408,     ,     
  350,19620409,     ,     
  350,19620410,     ,     
  350,19620411,     ,     
  350,19620412,     ,     
  350,19620413,     ,     
  350,19620414,     ,     
  350,19620415,     ,     
  350,19620416,     ,     
  350,19620417,     ,     
  350,19620418,     ,     
  350,19620419,     ,     
  350,19620420,     ,     
  350,19620421,     ,     
  350,19620422,     ,     
  350,19620423,     ,     
  350,19620424,     ,     
  350,19620425,     ,     
  350,19620426,     ,     
  350,19620427,     ,     
  350,19620428,     ,     
  350,19620429,     ,     
  350,19620430,     ,     
  350,19620501,     ,     
  350,19620502,     ,     
  350,19620503,     ,     
  350,19620504,     ,     
  350,19620505,     ,     
  350,19620506,     ,     
  350,19620507,     ,     
  350,19620508,     ,     
  350,19620509,     ,     
  350,19620510,     ,     
  350,19620511,     ,     
  350,19620512,     ,     
  350,19620513,     ,     
  350,19620514,     ,     
  350,19620515,     ,     
  350,19620516,     ,     
  350,19620517,     ,     
  350,19620518,     ,     
  350,19620519,     ,     
  350,19620520,     ,     
  350,19620521,     ,     
  350,19620522,     ,     
  350,19620523,     ,     
  350,19620524,     ,     
  350,19620525,     ,     
  350,19620526,     ,     
  350,19620527,     ,     
  350,19620528,     ,     
  350,19620529,     ,     
  350,19620530,     ,     
  350,19620531,     ,     
  350,19620601,     ,     
  350,19620602,     ,     
  350,19620603,     ,     
  350,19620604,     ,     
  350,19620605,     ,     
  350,19620606,     ,     
  350,19620607,     ,     
  350,19620608,     ,     
  350,19620609,     ,     
  350,19620610,     ,     
  350,19620611,     ,     
  350,19620612,     ,     
  350,19620613,     ,     
  350,19620614,     ,     
  350,19620615,     ,     
  350,19620616,     ,     
  350,19620617,     ,     
  350,19620618,     ,     
  350,19620619,     ,     
  350,19620620,     ,     
  350,19620621,     ,     
  350,19620622,     ,     
  350,19620623,     ,     
  350,19620624,     ,     
  350,19620625,     ,     
  350,19620626,     ,     
  350,19620627,     ,     
  350,19620628,     ,     
  350,19620629,     ,     
  350,19620630,     ,     
  350,19620701,     ,     
  350,19620702,     ,     
  350,19620703,     ,     
  350,19620704,     ,     
  350,19620705,     ,     
  350,19620706,     ,     
  350,19620707,     ,     
  350,19620708,     ,     
  350,19620709,     ,     
  350,19620710,     ,     
  350,19620711,     ,     
  350,19620712,     ,     
  350,19620713,     ,     
  350,19620714,     ,     
  350,19620715,     ,     
  350,19620716,     ,     
  350,19620717,     ,     
  350,19620718,     ,     
  350,19620719,     ,     
  350,19620720,     ,     
  350,19620721,     ,     
  350,19620722,     ,     
  350,19620723,     ,     
  350,19620724,     ,     
  350,19620725,     ,     
  350,19620726,     ,     
  350,19620727,     ,     
  350,19620728,     ,     
  350,19620729,     ,     
  350,19620730,     ,     
  350,19620731,     ,     
  350,19620801,     ,     
  350,19620802,     ,     
  350,19620803,     ,     
  350,19620804,     ,     
  350,19620805,     ,     
  350,19620806,     ,     
  350,19620807,     ,     
  350,19620808,     ,     
  350,19620809,     ,     
  350,19620810,     ,     
  350,19620811,     ,     
  350,19620812,     ,     
  350,19620813,     ,     
  350,19620814,     ,     
  350,19620815,     ,     
  350,19620816,     ,     
  350,19620817,     ,     
  350,19620818,     ,     
  350,19620819,     ,     
  350,19620820,     ,     
  350,19620821,     ,     
  350,19620822,     ,     
  350,19620823,     ,     
  350,19620824,     ,     
  350,19620825,     ,     
  350,19620826,     ,     
  350,19620827,     ,     
  350,19620828,     ,     
  350,19620829,     ,     
  350,19620830,     ,     
  350,19620831,     ,     
  350,19620901,     ,     
  350,19620902,     ,     
  350,19620903,     ,     
  350,19620904,     ,     
  350,19620905,     ,     
  350,19620906,     ,     
  350,19620907,     ,     
  350,19620908,     ,     
  350,19620909,     ,     
  350,19620910,     ,     
  350,19620911,     ,     
  350,19620912,     ,     
